,t,label,d,f
6221,t6220,n6221,3,0.4929153405375307
6222,t6221,n6222,3,0.8947697135316461
6223,t6222,n6223,2,0.4289512414944875
6224,t6223,n6224,2,0.15267491301188518
6225,t6224,n6225,2,0.6187756105391837
6226,t6225,n6226,3,0.36428134421153746
6227,t6226,n6227,2,0.9032404309981752
6228,t6227,n6228,2,0.43765707332340376
6229,t6228,n6229,2,0.28802433169816444
6230,t6229,n6230,2,0.5958460421329447
6231,t6230,n6231,2,0.22484510353231946
6232,t6231,n6232,2,0.8537545466855792
6233,t6232,n6233,2,0.7658246747555891
6234,t6233,n6234,2,0.5896039505692658
6235,t6234,n6235,2,0.23291991945539825
6236,t6235,n6236,2,0.028823245785418505
6237,t6236,n6237,2,0.5587073712761704
6238,t6237,n6238,2,0.8489414017512599
6239,t6238,n6239,2,0.5011084318964277
6240,t6239,n6240,2,0.7960402082922444
6241,t6240,n6241,2,0.462839889371763
6242,t6241,n6242,2,0.4971977956081154
6243,t6242,n6243,2,0.7147678709444791
6244,t6243,n6244,2,0.31837771640747303
6245,t6244,n6245,2,0.7630912635413954
6246,t6245,n6246,2,0.037840239451679136
6247,t6246,n6247,2,0.4901377345897916
6248,t6247,n6248,4,0.801885878234392
6249,t6248,n6249,2,0.9546749662925371
6250,t6249,n6250,2,0.03482658419173035
6251,t6250,n6251,2,0.3722301928657935
6252,t6251,n6252,2,0.37096271302880224
6253,t6252,n6253,3,0.7151683216069218
6254,t6253,n6254,2,0.2726700988021573
6255,t6254,n6255,2,0.9645857903554207
6256,t6255,n6256,2,0.6363383111162062
6257,t6256,n6257,3,0.3142956212341005
6258,t6257,n6258,2,0.04958029472928327
6259,t6258,n6259,4,0.763150790473582
6260,t6259,n6260,2,0.15698314374094602
6261,t6260,n6261,4,0.8571360841654828
6262,t6261,n6262,3,0.7939267430391042
6263,t6262,n6263,2,0.5709056262739626
6264,t6263,n6264,3,0.7776617002565739
6265,t6264,n6265,3,0.611392044490077
6266,t6265,n6266,2,0.4244458622431859
6267,t6266,n6267,3,0.18537077963036952
6268,t6267,n6268,3,0.25458668055821143
6269,t6268,n6269,3,0.8497611556184627
6270,t6269,n6270,3,0.5635205828061596
6271,t6270,n6271,2,0.15995520309881706
6272,t6271,n6272,2,0.22640704864428907
6273,t6272,n6273,3,0.6290126980250536
6274,t6273,n6274,2,0.3220135110914314
6275,t6274,n6275,2,0.032176988728922495
6276,t6275,n6276,2,0.021914389715501414
6277,t6276,n6277,2,0.2876792991871756
6278,t6277,n6278,2,0.4432174918523697
6279,t6278,n6279,2,0.10402279739015163
6280,t6279,n6280,2,0.6592437835820856
6281,t6280,n6281,2,0.8851568947453183
6282,t6281,n6282,3,0.21062019148472388
6283,t6282,n6283,2,0.37204786005214363
6284,t6283,n6284,2,0.899182646810319
6285,t6284,n6285,2,0.8091480789698304
6286,t6285,n6286,2,0.40690861403966105
6287,t6286,n6287,4,0.775171238593931
6288,t6287,n6288,2,0.21459648691454514
6289,t6288,n6289,5,0.6459892173815661
6290,t6289,n6290,3,0.29806965686166487
6291,t6290,n6291,2,0.39524275690627286
6292,t6291,n6292,2,0.7257368517401626
6293,t6292,n6293,3,0.7293950991902565
6294,t6293,n6294,2,0.8363701889301541
6295,t6294,n6295,2,0.009185235652041435
6296,t6295,n6296,3,0.9967557836606645
6297,t6296,n6297,2,0.6230226978142934
6298,t6297,n6298,2,0.048895347867043415
6299,t6298,n6299,2,0.02189276249139327
6300,t6299,n6300,2,0.9189495642200979
6301,t6300,n6301,2,0.1394906149729781
6302,t6301,n6302,3,0.32608963007465497
6303,t6302,n6303,2,0.29975412879744945
6304,t6303,n6304,2,0.46613314263524686
6305,t6304,n6305,2,0.8792186194043987
6306,t6305,n6306,2,0.8755002437714575
6307,t6306,n6307,3,0.3792213412921309
6308,t6307,n6308,2,0.7747664779006199
6309,t6308,n6309,2,0.052110008928743956
6310,t6309,n6310,2,0.38358020161772666
6311,t6310,n6311,2,0.6873490838208924
6312,t6311,n6312,2,0.075899515785119
6313,t6312,n6313,2,0.24485592154497227
6314,t6313,n6314,3,0.32513026861099337
6315,t6314,n6315,2,0.3119516262231009
6316,t6315,n6316,2,0.8479226991719507
6317,t6316,n6317,2,0.9669269013828791
6318,t6317,n6318,2,0.10852544158012223
6319,t6318,n6319,2,0.6580708889189972
6320,t6319,n6320,2,0.4786006903001936
6321,t6320,n6321,4,0.6715357862130256
6322,t6321,n6322,3,0.9671876714819139
6323,t6322,n6323,2,0.05513178617968528
6324,t6323,n6324,3,0.6389757956179918
6325,t6324,n6325,3,0.6192723812628783
6326,t6325,n6326,2,0.9009449437517864
6327,t6326,n6327,2,0.8049985794565143
6328,t6327,n6328,2,0.12840001393462663
6329,t6328,n6329,2,0.35369280463335595
6330,t6329,n6330,2,0.6416622020350613
6331,t6330,n6331,2,0.8875308557273761
6332,t6331,n6332,2,0.1613852622261246
6333,t6332,n6333,2,0.3583201558504796
6334,t6333,n6334,3,0.6842524113668045
6335,t6334,n6335,2,0.3314703822878624
6336,t6335,n6336,2,0.3840047498344391
6337,t6336,n6337,2,0.8970975767584906
6338,t6337,n6338,2,0.8578464793337299
6339,t6338,n6339,2,0.8105863267943333
6340,t6339,n6340,2,0.1317365724170234
6341,t6340,n6341,2,0.4691803240050757
6342,t6341,n6342,3,0.37682727993639
6343,t6342,n6343,3,0.16956518535241383
6344,t6343,n6344,3,0.1213818435450632
6345,t6344,n6345,2,0.513645313237346
6346,t6345,n6346,2,0.12609681837123132
6347,t6346,n6347,2,0.15693689228996854
6348,t6347,n6348,3,0.21869824545680983
6349,t6348,n6349,2,0.12895358011580504
6350,t6349,n6350,4,0.7839844449990725
6351,t6350,n6351,2,0.25545819517146684
6352,t6351,n6352,2,0.3020337516214533
6353,t6352,n6353,2,0.5943448832178039
6354,t6353,n6354,2,0.3738286336628346
6355,t6354,n6355,2,0.6588033840950238
6356,t6355,n6356,4,0.3268604813907159
6357,t6356,n6357,2,0.5050075086121483
6358,t6357,n6358,2,0.5805381693214041
6359,t6358,n6359,2,0.42574947843173483
6360,t6359,n6360,2,0.38778429077794596
6361,t6360,n6361,2,0.5014050686336604
6362,t6361,n6362,3,0.5033049077712398
6363,t6362,n6363,2,0.3569070151220608
6364,t6363,n6364,2,0.03836094418905123
6365,t6364,n6365,3,0.5844220670435523
6366,t6365,n6366,3,0.669180690325007
6367,t6366,n6367,2,0.18170088479857904
6368,t6367,n6368,2,0.7800066800379717
6369,t6368,n6369,2,0.39374135180740377
6370,t6369,n6370,2,0.6561388920080615
6371,t6370,n6371,2,0.7067378375583157
6372,t6371,n6372,3,0.24404395761477982
6373,t6372,n6373,2,0.43698158775692975
6374,t6373,n6374,2,0.6122017554531062
6375,t6374,n6375,2,0.27445303873624516
6376,t6375,n6376,2,0.35851780844607006
6377,t6376,n6377,2,0.771677423020195
6378,t6377,n6378,2,0.9732761319237502
6379,t6378,n6379,3,0.19568738140499364
6380,t6379,n6380,6,0.5290978060891008
6381,t6380,n6381,2,0.9742228457196404
6382,t6381,n6382,2,0.37218252487931214
6383,t6382,n6383,2,0.8607447354645186
6384,t6383,n6384,2,0.007533441762597515
6385,t6384,n6385,2,0.30930501994515336
6386,t6385,n6386,3,0.8652345619537496
6387,t6386,n6387,2,0.2964798661252006
6388,t6387,n6388,2,0.4667263767902826
6389,t6388,n6389,2,0.2582703895859415
6390,t6389,n6390,2,0.12002898278297003
6391,t6390,n6391,2,0.4139916702049481
6392,t6391,n6392,2,0.672127387594724
6393,t6392,n6393,2,0.7817419743665236
6394,t6393,n6394,2,0.1190172597726028
6395,t6394,n6395,2,0.14686391408862243
6396,t6395,n6396,2,0.026642927759261026
6397,t6396,n6397,2,0.04714215098456187
6398,t6397,n6398,2,0.29627697452399937
6399,t6398,n6399,2,0.4912179324221223
6400,t6399,n6400,4,0.7879810767486773
6401,t6400,n6401,2,0.11133791226309142
6402,t6401,n6402,3,0.5101835962987818
6403,t6402,n6403,3,0.7340779118795725
6404,t6403,n6404,2,0.18253023450297423
6405,t6404,n6405,2,0.7190263764359115
6406,t6405,n6406,2,0.4194222735609615
6407,t6406,n6407,2,0.42575914597315134
6408,t6407,n6408,3,0.7517505541143639
6409,t6408,n6409,2,0.24150362708024375
6410,t6409,n6410,2,0.7969639325604599
6411,t6410,n6411,3,0.9534853004693817
6412,t6411,n6412,3,0.9749895259551049
6413,t6412,n6413,2,0.7124178327112181
6414,t6413,n6414,4,0.7350260491818753
6415,t6414,n6415,2,0.9604574746809417
6416,t6415,n6416,4,0.8670644919541222
6417,t6416,n6417,2,0.22173296434358247
6418,t6417,n6418,2,0.10227512553218099
6419,t6418,n6419,2,0.7676845682442467
6420,t6419,n6420,3,0.44712199249239015
6421,t6420,n6421,2,0.7703918355249121
6422,t6421,n6422,2,0.19271194142009906
6423,t6422,n6423,3,0.4943819751949574
6424,t6423,n6424,4,0.6047853731511328
6425,t6424,n6425,2,0.11777144879747137
6426,t6425,n6426,2,0.573946469804661
6427,t6426,n6427,2,0.41348028609203435
6428,t6427,n6428,2,0.11696568099143412
6429,t6428,n6429,2,0.8498974197980147
6430,t6429,n6430,4,0.7467518388450505
6431,t6430,n6431,2,0.986217782526027
6432,t6431,n6432,2,0.7087852617188466
6433,t6432,n6433,2,0.5628184299825592
6434,t6433,n6434,2,0.17196355176414724
6435,t6434,n6435,2,0.2191584944588777
6436,t6435,n6436,3,0.1325085651964759
6437,t6436,n6437,2,0.15047857374982332
6438,t6437,n6438,2,0.9620228628296109
6439,t6438,n6439,5,0.9960864396855533
6440,t6439,n6440,2,0.7841736593695959
6441,t6440,n6441,2,0.4969541395789475
6442,t6441,n6442,2,0.862958006080336
6443,t6442,n6443,2,0.03832346352997318
6444,t6443,n6444,2,0.1952740402431823
6445,t6444,n6445,2,0.36969076344820717
6446,t6445,n6446,2,0.1939971707907957
6447,t6446,n6447,4,0.5850303524312228
6448,t6447,n6448,2,0.9766525521948173
6449,t6448,n6449,2,0.01807666271348196
6450,t6449,n6450,3,0.7070699344706898
6451,t6450,n6451,2,0.25862140913601384
6452,t6451,n6452,2,0.5690969706670292
6453,t6452,n6453,2,0.368612041071956
6454,t6453,n6454,3,0.34036255497421375
6455,t6454,n6455,2,0.30152291952132193
6456,t6455,n6456,2,0.027446659961740894
6457,t6456,n6457,2,0.3023608015805389
6458,t6457,n6458,2,0.5982244801096649
6459,t6458,n6459,2,0.39369376315074567
6460,t6459,n6460,2,0.04058295245412513
6461,t6460,n6461,2,0.8802414924499788
6462,t6461,n6462,2,0.4137338822209825
6463,t6462,n6463,2,0.033751752343370356
6464,t6463,n6464,2,0.25102837030570113
6465,t6464,n6465,4,0.6535326605484048
6466,t6465,n6466,2,0.5356125855251187
6467,t6466,n6467,2,0.7584444157027832
6468,t6467,n6468,2,0.2272950373946836
6469,t6468,n6469,2,0.3705608559281942
6470,t6469,n6470,3,0.7319897676007344
6471,t6470,n6471,2,0.12779826075833656
6472,t6471,n6472,3,0.21998752602026594
6473,t6472,n6473,3,0.5575542491738382
6474,t6473,n6474,2,0.6403390725979389
6475,t6474,n6475,3,0.3256352401756406
6476,t6475,n6476,2,0.9031362383092666
6477,t6476,n6477,2,0.26424783820292264
6478,t6477,n6478,2,0.08714719030765572
6479,t6478,n6479,2,0.839887009924921
6480,t6479,n6480,2,0.3536440023966536
6481,t6480,n6481,2,0.10620036878670913
6482,t6481,n6482,2,0.04292285918483374
6483,t6482,n6483,2,0.6767421309757162
6484,t6483,n6484,3,0.627330407779692
6485,t6484,n6485,2,0.2700271370196995
6486,t6485,n6486,2,0.3706326938796448
6487,t6486,n6487,2,0.784705132670895
6488,t6487,n6488,3,0.9247056674868844
6489,t6488,n6489,2,0.9878911549856332
6490,t6489,n6490,2,0.49692026331409844
6491,t6490,n6491,2,0.6818424561614028
6492,t6491,n6492,2,0.5865358488196701
6493,t6492,n6493,2,0.20167421229274618
6494,t6493,n6494,2,0.28309349663793437
6495,t6494,n6495,2,0.2310880067908615
6496,t6495,n6496,2,0.6952903180706577
6497,t6496,n6497,2,0.9662424874075434
6498,t6497,n6498,4,0.8343124691411709
6499,t6498,n6499,2,0.5770114373974664
6500,t6499,n6500,2,0.006045309801052889
6501,t6500,n6501,2,0.20717578647299972
6502,t6501,n6502,3,0.23942600804035985
6503,t6502,n6503,2,0.9613258318568704
6504,t6503,n6504,2,0.554218785509079
6505,t6504,n6505,2,0.7769619203970722
6506,t6505,n6506,2,0.9135210864167237
6507,t6506,n6507,2,0.5866150872805067
6508,t6507,n6508,2,0.08244391107288562
6509,t6508,n6509,3,0.9133171632672329
6510,t6509,n6510,2,0.8055274661845285
6511,t6510,n6511,2,0.884011076564533
6512,t6511,n6512,2,0.5633016497078254
6513,t6512,n6513,2,0.4135443920952314
6514,t6513,n6514,2,0.8373664917957427
6515,t6514,n6515,2,0.6311309665543053
6516,t6515,n6516,3,0.3981263459260084
6517,t6516,n6517,3,0.8504713779003551
6518,t6517,n6518,3,0.8561113469533592
6519,t6518,n6519,2,0.4045172936349991
6520,t6519,n6520,2,0.8392011027981361
6521,t6520,n6521,3,0.3796297375103723
6522,t6521,n6522,2,0.19116664849559206
6523,t6522,n6523,3,0.6639986756921162
6524,t6523,n6524,2,0.5109090034924203
6525,t6524,n6525,2,0.36013576491944477
6526,t6525,n6526,2,0.08068507514623025
6527,t6526,n6527,3,0.9018906680687248
6528,t6527,n6528,2,0.744636196943068
6529,t6528,n6529,2,0.9032590958831325
6530,t6529,n6530,2,0.3602829537919736
6531,t6530,n6531,3,0.49435196889277
6532,t6531,n6532,2,0.017938385681397717
6533,t6532,n6533,2,0.05116799247924264
6534,t6533,n6534,2,0.6475648735504663
6535,t6534,n6535,2,0.40633089157683977
6536,t6535,n6536,3,0.5447438628925262
6537,t6536,n6537,4,0.9397259285389742
6538,t6537,n6538,2,0.7746238860367982
6539,t6538,n6539,2,0.7376834494711332
6540,t6539,n6540,3,0.8886156330400049
6541,t6540,n6541,2,0.031120283116548908
6542,t6541,n6542,3,0.4965660772342737
6543,t6542,n6543,4,0.3342504486485921
6544,t6543,n6544,2,0.01587010760195806
6545,t6544,n6545,3,0.5959997596758521
6546,t6545,n6546,2,0.7086002594363628
6547,t6546,n6547,3,0.8172189716020404
6548,t6547,n6548,2,0.015498160046723108
6549,t6548,n6549,3,0.20052611437964174
6550,t6549,n6550,2,0.8980736918702723
6551,t6550,n6551,2,0.6558875020052324
6552,t6551,n6552,3,0.4447715863996482
6553,t6552,n6553,2,0.9099905068391074
6554,t6553,n6554,2,0.6497138210480066
6555,t6554,n6555,5,0.8125670850947843
6556,t6555,n6556,2,0.9907302676448991
6557,t6556,n6557,3,0.33007283061171244
6558,t6557,n6558,2,0.5661464034872609
6559,t6558,n6559,2,0.7445798938394653
6560,t6559,n6560,2,0.9862078526295105
6561,t6560,n6561,2,0.6443777190710741
6562,t6561,n6562,2,0.3847897449735219
6563,t6562,n6563,2,0.679125874002027
6564,t6563,n6564,2,0.36767697010801437
6565,t6564,n6565,2,0.5592579049021499
6566,t6565,n6566,2,0.40471529613916957
6567,t6566,n6567,3,0.6717146571236142
6568,t6567,n6568,2,0.7713190880314427
6569,t6568,n6569,2,0.9207722742239619
6570,t6569,n6570,2,0.9141346070380489
6571,t6570,n6571,2,0.7362700865114555
6572,t6571,n6572,3,0.29269966310232576
6573,t6572,n6573,2,0.5567687403231596
6574,t6573,n6574,2,0.18215531276671004
6575,t6574,n6575,2,0.8811861321941628
6576,t6575,n6576,2,0.018552377169906986
6577,t6576,n6577,2,0.48602845115775406
6578,t6577,n6578,2,0.6959107651536193
6579,t6578,n6579,4,0.8490657326914238
6580,t6579,n6580,5,0.853770202202497
6581,t6580,n6581,3,0.9805338020920835
6582,t6581,n6582,4,0.9298179173915072
6583,t6582,n6583,3,0.2970852876260417
6584,t6583,n6584,2,0.15907102585090094
6585,t6584,n6585,2,0.5487207728764675
6586,t6585,n6586,2,0.31132666276524035
6587,t6586,n6587,2,0.2653614192741065
6588,t6587,n6588,2,0.6690977561356475
6589,t6588,n6589,3,0.2920790819203012
6590,t6589,n6590,2,0.1063355780549805
6591,t6590,n6591,4,0.24760982947716692
6592,t6591,n6592,2,0.4575256390843232
6593,t6592,n6593,2,0.036276262166068274
6594,t6593,n6594,2,0.9409074290375233
6595,t6594,n6595,2,0.045253250680009405
6596,t6595,n6596,2,0.24298594658064399
6597,t6596,n6597,2,0.864762424727871
6598,t6597,n6598,4,0.9512091791365923
6599,t6598,n6599,2,0.36852456238534403
6600,t6599,n6600,2,0.47645314056331134
6601,t6600,n6601,2,0.38258111810938256
6602,t6601,n6602,2,0.6722293642306953
6603,t6602,n6603,3,0.8370085800127463
6604,t6603,n6604,4,0.18479903244709184
6605,t6604,n6605,2,0.7085578141358363
6606,t6605,n6606,2,0.12055578094973163
6607,t6606,n6607,2,0.22288761667886658
6608,t6607,n6608,3,0.9036078787660348
6609,t6608,n6609,2,0.18456600458095085
6610,t6609,n6610,2,0.19213204099698067
6611,t6610,n6611,3,0.5789577635442913
6612,t6611,n6612,2,0.15635753490436066
6613,t6612,n6613,2,0.13640306602526897
6614,t6613,n6614,2,0.08313084787473723
6615,t6614,n6615,2,0.03624196069368446
6616,t6615,n6616,4,0.5963720011830493
6617,t6616,n6617,4,0.2860359496011109
6618,t6617,n6618,3,0.2065096627361087
6619,t6618,n6619,3,0.4958094770831548
6620,t6619,n6620,2,0.6111619216382533
6621,t6620,n6621,2,0.8190828908214629
6622,t6621,n6622,4,0.8682135930875706
6623,t6622,n6623,2,0.7513320357629896
6624,t6623,n6624,2,0.8093283510080826
6625,t6624,n6625,3,0.6282059439055921
6626,t6625,n6626,2,0.5217784241680411
6627,t6626,n6627,2,0.7487059968120716
6628,t6627,n6628,3,0.7575520759202672
6629,t6628,n6629,2,0.9417783810791125
6630,t6629,n6630,2,0.29645824186053527
6631,t6630,n6631,6,0.8559760221028522
6632,t6631,n6632,2,0.00999779268050005
6633,t6632,n6633,2,0.8104283283422037
6634,t6633,n6634,2,0.4556608808770527
6635,t6634,n6635,2,0.044285302676206784
6636,t6635,n6636,2,0.3017605749082297
6637,t6636,n6637,2,0.015418025894045506
6638,t6637,n6638,2,0.14945971609372577
6639,t6638,n6639,2,0.5457940518497914
6640,t6639,n6640,2,0.8686542432064156
6641,t6640,n6641,2,0.30382701118350053
6642,t6641,n6642,3,0.6676314349425994
6643,t6642,n6643,2,0.2793084531047634
6644,t6643,n6644,2,0.6152492336025833
6645,t6644,n6645,2,0.5004742053076294
6646,t6645,n6646,2,0.14212545464382198
6647,t6646,n6647,3,0.3628706246717873
6648,t6647,n6648,3,0.7479570903510944
6649,t6648,n6649,2,0.7305134763971447
6650,t6649,n6650,2,0.45781046043540774
6651,t6650,n6651,2,0.6110878091318852
6652,t6651,n6652,2,0.2015464604895063
6653,t6652,n6653,2,0.16047257376630986
6654,t6653,n6654,2,0.3956769916031285
6655,t6654,n6655,3,0.7948909567570134
6656,t6655,n6656,2,0.10796635824254786
6657,t6656,n6657,2,0.9358455514199641
6658,t6657,n6658,2,0.11040903839147187
6659,t6658,n6659,2,0.7867121377394889
6660,t6659,n6660,3,0.7619595922652675
6661,t6660,n6661,4,0.6893727754771938
6662,t6661,n6662,3,0.30848131952709956
6663,t6662,n6663,3,0.8716263069310483
6664,t6663,n6664,2,0.5741695255075348
6665,t6664,n6665,2,0.06943974163256506
6666,t6665,n6666,3,0.8710194654709847
6667,t6666,n6667,3,0.634121149939355
6668,t6667,n6668,2,0.8845331002933413
6669,t6668,n6669,4,0.7118270293688319
6670,t6669,n6670,2,0.700438799890569
6671,t6670,n6671,3,0.2810817500277353
6672,t6671,n6672,2,0.5638295246362334
6673,t6672,n6673,2,0.7887186742130938
6674,t6673,n6674,2,0.4789836401611244
6675,t6674,n6675,2,0.8423038142602873
6676,t6675,n6676,2,0.4864136006772901
6677,t6676,n6677,2,0.4555020179474538
6678,t6677,n6678,2,0.3449459322746158
6679,t6678,n6679,2,0.19471356160405529
6680,t6679,n6680,2,0.8096774449416432
6681,t6680,n6681,2,0.21724988725807926
6682,t6681,n6682,2,0.35485595503816103
6683,t6682,n6683,2,0.4360889859861975
6684,t6683,n6684,3,0.8659294066886248
6685,t6684,n6685,2,0.4880701480543751
6686,t6685,n6686,2,0.4941503036177325
6687,t6686,n6687,2,0.813339920966366
6688,t6687,n6688,2,0.4861691255172542
6689,t6688,n6689,2,0.12832649414954012
6690,t6689,n6690,2,0.18657719047625076
6691,t6690,n6691,2,0.7778924184701776
6692,t6691,n6692,3,0.21712182188202422
6693,t6692,n6693,2,0.20208682753313323
6694,t6693,n6694,2,0.43922784949279825
6695,t6694,n6695,2,0.3446814995121994
6696,t6695,n6696,2,0.27365160137579325
6697,t6696,n6697,5,0.4551463762314564
6698,t6697,n6698,2,0.45158842016939627
6699,t6698,n6699,2,0.6075690954524463
6700,t6699,n6700,2,0.9239764197425762
6701,t6700,n6701,2,0.21743644681343777
6702,t6701,n6702,4,0.876100681921965
6703,t6702,n6703,2,0.7968927708298862
6704,t6703,n6704,2,0.26912731029098447
6705,t6704,n6705,2,0.0378852973742575
6706,t6705,n6706,3,0.9964999402322797
6707,t6706,n6707,2,0.529915561311187
6708,t6707,n6708,2,0.040799376894949724
6709,t6708,n6709,2,0.1895337821237163
6710,t6709,n6710,2,0.8161936389258081
6711,t6710,n6711,2,0.23445657670434228
6712,t6711,n6712,4,0.6450134085098007
6713,t6712,n6713,2,0.830770364395419
6714,t6713,n6714,2,0.916741208687563
6715,t6714,n6715,2,0.3371174110797076
6716,t6715,n6716,2,0.4015545014665627
6717,t6716,n6717,3,0.5772020164533509
6718,t6717,n6718,2,0.7497163223498154
6719,t6718,n6719,2,0.9171211477006972
6720,t6719,n6720,2,0.19486095776890056
6721,t6720,n6721,2,0.025535989725029795
6722,t6721,n6722,2,0.5299588654951303
6723,t6722,n6723,3,0.5250350659989141
6724,t6723,n6724,2,0.8291034542133923
6725,t6724,n6725,2,0.6744848206090986
6726,t6725,n6726,2,0.5450634026649037
6727,t6726,n6727,2,0.8484102031380123
6728,t6727,n6728,3,0.970370619390468
