,t,label,d,f
8287,t8286,n8287,2,0.39240733478410084
8288,t8287,n8288,2,0.0798015041330874
8289,t8288,n8289,2,0.15929030227259477
8290,t8289,n8290,2,0.9132784763968564
8291,t8290,n8291,2,0.5764934752894325
8292,t8291,n8292,2,0.6421839748531543
8293,t8292,n8293,2,0.9796217132984635
8294,t8293,n8294,3,0.6261147116526117
8295,t8294,n8295,2,0.4281404514327476
8296,t8295,n8296,2,0.5738733359982359
8297,t8296,n8297,2,0.7759938055528555
8298,t8297,n8298,2,0.18197711696571972
8299,t8298,n8299,3,0.2962319918460653
8300,t8299,n8300,2,0.21482028358440886
8301,t8300,n8301,2,0.2697133459089929
8302,t8301,n8302,2,0.4674199752960255
8303,t8302,n8303,2,0.3310773331504202
8304,t8303,n8304,2,0.7869968797905093
8305,t8304,n8305,2,0.6522067678716768
8306,t8305,n8306,2,0.4536502739473125
8307,t8306,n8307,4,0.5337670960066977
8308,t8307,n8308,2,0.3191944795437205
8309,t8308,n8309,2,0.034733054315670975
8310,t8309,n8310,2,0.05661702738087193
8311,t8310,n8311,2,0.33311680222342954
8312,t8311,n8312,2,0.5401496131136401
8313,t8312,n8313,3,0.8933488134727389
8314,t8313,n8314,2,0.5790244336546242
8315,t8314,n8315,3,0.5233137091655936
8316,t8315,n8316,2,0.3280212610684242
8317,t8316,n8317,2,0.41335958727326716
8318,t8317,n8318,2,0.13703402281452892
8319,t8318,n8319,2,0.4912559580776944
8320,t8319,n8320,2,0.5177646449712575
8321,t8320,n8321,2,0.5738642396038818
8322,t8321,n8322,2,0.9235054205643121
8323,t8322,n8323,3,0.3135007974018623
8324,t8323,n8324,2,0.5540273245928805
8325,t8324,n8325,4,0.9104682873808817
8326,t8325,n8326,3,0.6001737680738496
8327,t8326,n8327,2,0.052495714959123974
8328,t8327,n8328,2,0.12349989883061896
8329,t8328,n8329,2,0.008108328621753147
8330,t8329,n8330,3,0.672661242061182
8331,t8330,n8331,4,0.6999650982173903
8332,t8331,n8332,2,0.8376783660718525
8333,t8332,n8333,2,0.4749906943626955
8334,t8333,n8334,2,0.21160269455297898
8335,t8334,n8335,4,0.7985071946411382
8336,t8335,n8336,2,0.5413723038109168
8337,t8336,n8337,2,0.6490116429866214
8338,t8337,n8338,2,0.3250230906300451
8339,t8338,n8339,2,0.4322375947845891
8340,t8339,n8340,2,0.12439912630248695
8341,t8340,n8341,2,0.7812568748813677
8342,t8341,n8342,3,0.9201805077147389
8343,t8342,n8343,2,0.9904871594801014
8344,t8343,n8344,2,0.6013397473359845
8345,t8344,n8345,2,0.5578123129552642
8346,t8345,n8346,2,0.5522429608740398
8347,t8346,n8347,3,0.925236988877012
8348,t8347,n8348,3,0.5479402758870588
8349,t8348,n8349,2,0.19107781806676105
8350,t8349,n8350,2,0.551694015435476
8351,t8350,n8351,2,0.7589929950149805
8352,t8351,n8352,2,0.45911696270788516
8353,t8352,n8353,2,0.8826825031271407
8354,t8353,n8354,2,0.7725108131283696
8355,t8354,n8355,2,0.06700866863777577
8356,t8355,n8356,2,0.5431206010608645
8357,t8356,n8357,2,0.3961636420824246
8358,t8357,n8358,3,0.9986874975684213
8359,t8358,n8359,2,0.044045732414195626
8360,t8359,n8360,2,0.4954093338746073
8361,t8360,n8361,2,0.4671287233991849
8362,t8361,n8362,2,0.8316574823303571
8363,t8362,n8363,2,0.3685952021690244
8364,t8363,n8364,4,0.9165841162639968
8365,t8364,n8365,2,0.35155401331843605
8366,t8365,n8366,2,0.6650180573403982
8367,t8366,n8367,2,0.10769408912154677
8368,t8367,n8368,2,0.31538686788124304
8369,t8368,n8369,2,0.6394491642546436
8370,t8369,n8370,2,0.6570573293553086
8371,t8370,n8371,2,0.91381996014808
8372,t8371,n8372,3,0.7542282114862574
8373,t8372,n8373,2,0.9873895838800545
8374,t8373,n8374,2,0.32558299339445784
8375,t8374,n8375,2,0.34731854760321135
8376,t8375,n8376,2,0.343812045491356
8377,t8376,n8377,2,0.33692590346165685
8378,t8377,n8378,2,0.878299742045225
8379,t8378,n8379,2,0.6745605135366616
8380,t8379,n8380,2,0.6847400924053078
8381,t8380,n8381,2,0.22951907015710515
8382,t8381,n8382,2,0.27502960477672256
8383,t8382,n8383,2,0.40318436450815687
8384,t8383,n8384,2,0.2703556309294258
8385,t8384,n8385,2,0.9984219211285651
8386,t8385,n8386,2,0.46306830040868396
8387,t8386,n8387,2,0.8411380012567652
8388,t8387,n8388,2,0.2251232866369458
8389,t8388,n8389,2,0.947200237534574
8390,t8389,n8390,2,0.7705442242312968
8391,t8390,n8391,2,0.6483272838660022
8392,t8391,n8392,2,0.20886605795167446
8393,t8392,n8393,2,0.7607606588127123
8394,t8393,n8394,2,0.7710978371034751
8395,t8394,n8395,2,0.903580430945332
8396,t8395,n8396,2,0.9857756958078502
8397,t8396,n8397,2,0.07004152537465491
8398,t8397,n8398,2,0.19013353877998662
8399,t8398,n8399,2,0.9479245339726301
8400,t8399,n8400,2,0.14957934369378567
8401,t8400,n8401,2,0.6212402165520872
8402,t8401,n8402,2,0.4314575054060156
8403,t8402,n8403,2,0.23442535118069519
8404,t8403,n8404,2,0.3281441818214569
8405,t8404,n8405,2,0.2730832593458289
8406,t8405,n8406,2,0.7924169443230146
8407,t8406,n8407,2,0.02692189511448717
8408,t8407,n8408,3,0.3977712690557754
8409,t8408,n8409,2,0.11983464705524638
8410,t8409,n8410,2,0.11694158482763817
8411,t8410,n8411,2,0.29410883625337925
8412,t8411,n8412,2,0.27543802065044676
8413,t8412,n8413,2,0.9855767465758687
8414,t8413,n8414,2,0.28819613985601145
8415,t8414,n8415,2,0.9282425784232452
8416,t8415,n8416,2,0.7446034880266706
8417,t8416,n8417,2,0.9059512142526188
8418,t8417,n8418,2,0.9836722742966042
8419,t8418,n8419,2,0.9774087749224772
8420,t8419,n8420,2,0.9940454784297119
8421,t8420,n8421,2,0.17086949311195643
8422,t8421,n8422,2,0.6282075243428039
8423,t8422,n8423,2,0.47226655337809587
8424,t8423,n8424,2,0.447447986448671
8425,t8424,n8425,2,0.392519608691538
8426,t8425,n8426,2,0.6521355528656017
8427,t8426,n8427,2,0.17952248907701918
8428,t8427,n8428,2,0.9595233575955313
8429,t8428,n8429,2,0.3738471596885259
8430,t8429,n8430,2,0.9938825607887901
8431,t8430,n8431,2,0.049904398240738446
8432,t8431,n8432,2,0.6973280565994948
8433,t8432,n8433,2,0.4093736891091103
8434,t8433,n8434,2,0.7723707589970978
8435,t8434,n8435,3,0.8415525231397367
8436,t8435,n8436,2,0.8106559650196057
8437,t8436,n8437,2,0.19766885840386839
8438,t8437,n8438,2,0.28003321221343547
8439,t8438,n8439,2,0.2905115585662138
8440,t8439,n8440,2,0.6493380071110693
8441,t8440,n8441,2,0.42881422205048536
8442,t8441,n8442,2,0.9109505102599222
8443,t8442,n8443,2,0.49964576135144556
8444,t8443,n8444,2,0.14112242555238508
8445,t8444,n8445,2,0.6817960466070353
8446,t8445,n8446,2,0.5756658321360129
8447,t8446,n8447,2,0.04025346241772343
8448,t8447,n8448,2,0.5917818248363779
8449,t8448,n8449,2,0.05811352561259464
8450,t8449,n8450,2,0.10895483833341835
8451,t8450,n8451,2,0.23034637624358478
8452,t8451,n8452,3,0.06299706673880234
8453,t8452,n8453,2,0.6639505546703979
8454,t8453,n8454,2,0.26013283425420375
8455,t8454,n8455,2,0.6814794813594862
8456,t8455,n8456,2,0.10550780710469387
8457,t8456,n8457,2,0.7950705029530455
8458,t8457,n8458,2,0.5048932742104663
8459,t8458,n8459,2,0.9722989888279396
8460,t8459,n8460,2,0.07551845974522065
8461,t8460,n8461,2,0.3540485359904416
8462,t8461,n8462,2,0.12744074874125
8463,t8462,n8463,2,0.32200650568687117
8464,t8463,n8464,2,0.40444475168380667
8465,t8464,n8465,2,0.12336232972144923
8466,t8465,n8466,2,0.52372471341164
8467,t8466,n8467,2,0.044977781010101525
8468,t8467,n8468,2,0.028192977349297155
8469,t8468,n8469,2,0.22436248748744814
8470,t8469,n8470,2,0.9866718487705206
8471,t8470,n8471,3,0.7156745309270698
8472,t8471,n8472,3,0.2244796150057783
8473,t8472,n8473,2,0.4659899941890585
8474,t8473,n8474,2,0.6914470456419904
8475,t8474,n8475,3,0.8407912188244406
8476,t8475,n8476,2,0.8233187364698586
8477,t8476,n8477,2,0.040744295894288074
8478,t8477,n8478,2,0.6015273750114059
8479,t8478,n8479,2,0.17402101455507268
8480,t8479,n8480,2,0.4430795952217599
8481,t8480,n8481,2,0.2223859369679152
8482,t8481,n8482,2,0.3804454433188281
8483,t8482,n8483,2,0.6533074375590698
8484,t8483,n8484,2,0.7198964553329218
8485,t8484,n8485,2,0.10052116479984341
8486,t8485,n8486,2,0.7662299469142795
8487,t8486,n8487,2,0.9609758332222732
8488,t8487,n8488,2,0.9868898827199708
8489,t8488,n8489,2,0.9388749901909325
8490,t8489,n8490,2,0.1813378498465612
8491,t8490,n8491,2,0.6976604686818614
8492,t8491,n8492,2,0.3088833232381495
8493,t8492,n8493,2,0.15366262370468675
8494,t8493,n8494,2,0.818895663196668
8495,t8494,n8495,2,0.23846206842008189
8496,t8495,n8496,2,0.4210213929675718
8497,t8496,n8497,3,0.5164168641733579
8498,t8497,n8498,2,0.8376651330704922
8499,t8498,n8499,2,0.7213522917917127
8500,t8499,n8500,2,0.1063761806241098
8501,t8500,n8501,2,0.3460294232762027
8502,t8501,n8502,2,0.30026714088114004
8503,t8502,n8503,2,0.9933358386997645
8504,t8503,n8504,4,0.8615116754543869
8505,t8504,n8505,2,0.9148223860303604
8506,t8505,n8506,2,0.6359895905755095
8507,t8506,n8507,2,0.49366458249136547
8508,t8507,n8508,2,0.7455745795141834
8509,t8508,n8509,2,0.046376701346282134
8510,t8509,n8510,2,0.5910280424430714
8511,t8510,n8511,2,0.8345000257094844
8512,t8511,n8512,2,0.7040341606945516
8513,t8512,n8513,2,0.8518591464666125
8514,t8513,n8514,3,0.9870924522313166
8515,t8514,n8515,2,0.47157500476892267
8516,t8515,n8516,2,0.4753558202161552
8517,t8516,n8517,3,0.8406880166611927
8518,t8517,n8518,2,0.6194784151560054
8519,t8518,n8519,2,0.7151245009162583
8520,t8519,n8520,2,0.6200129259516608
8521,t8520,n8521,2,0.8158423959826147
8522,t8521,n8522,2,0.7877017666179603
8523,t8522,n8523,2,0.6664348834385893
8524,t8523,n8524,2,0.2894993936696433
8525,t8524,n8525,2,0.7777028646739289
8526,t8525,n8526,3,0.3873288282701318
8527,t8526,n8527,2,0.3110679898193922
8528,t8527,n8528,2,0.9988846693097555
8529,t8528,n8529,2,0.015662491839809944
8530,t8529,n8530,2,0.5861051697294282
8531,t8530,n8531,2,0.015837841269305653
8532,t8531,n8532,2,0.13363017756705686
8533,t8532,n8533,2,0.14658652374353665
8534,t8533,n8534,2,0.6027462464448013
8535,t8534,n8535,2,0.2539669889176841
8536,t8535,n8536,2,0.8014667933993108
8537,t8536,n8537,2,0.6003789766529303
8538,t8537,n8538,2,0.18065224241792865
8539,t8538,n8539,2,0.26014840102726156
8540,t8539,n8540,2,0.2576938666032046
8541,t8540,n8541,2,0.900332569709363
8542,t8541,n8542,2,0.26135690888590557
8543,t8542,n8543,2,0.35632201110133277
8544,t8543,n8544,2,0.1009911991163992
8545,t8544,n8545,2,0.9921991491089919
8546,t8545,n8546,2,0.6472393574271088
8547,t8546,n8547,2,0.9747689059190187
8548,t8547,n8548,2,0.789487926092203
8549,t8548,n8549,2,0.1555802742756104
8550,t8549,n8550,2,0.06325090235650621
8551,t8550,n8551,2,0.22907764057766622
8552,t8551,n8552,2,0.5113442682909051
8553,t8552,n8553,2,0.8579100599255935
8554,t8553,n8554,2,0.4707346083318301
8555,t8554,n8555,2,0.30916174710452127
8556,t8555,n8556,2,0.1812835866460495
8557,t8556,n8557,2,0.4357748675918307
8558,t8557,n8558,2,0.5106577279256561
8559,t8558,n8559,2,0.0867038766331576
8560,t8559,n8560,3,0.8394099096870417
8561,t8560,n8561,3,0.2056074011368173
8562,t8561,n8562,2,0.6038376106189354
8563,t8562,n8563,2,0.7292164867143216
8564,t8563,n8564,2,0.0664918245651609
8565,t8564,n8565,2,0.10605089636477072
8566,t8565,n8566,2,0.2105804718841462
8567,t8566,n8567,2,0.3631514791894339
8568,t8567,n8568,3,0.5543587391180339
8569,t8568,n8569,2,0.7021675751847927
8570,t8569,n8570,3,0.992190617249437
8571,t8570,n8571,2,0.30846440556922394
8572,t8571,n8572,2,0.788767059977839
8573,t8572,n8573,2,0.5320983552960105
8574,t8573,n8574,2,0.05919917089211868
8575,t8574,n8575,2,6.19028067933014e-05
8576,t8575,n8576,2,0.9096972604048246
8577,t8576,n8577,2,0.0016728170853538282
8578,t8577,n8578,3,0.7305877919024959
8579,t8578,n8579,2,0.2250903702894399
8580,t8579,n8580,2,0.7589403822378945
8581,t8580,n8581,3,0.2701365691172003
8582,t8581,n8582,2,0.7886523178649008
8583,t8582,n8583,2,0.0726039347598858
8584,t8583,n8584,2,0.3813405883258023
8585,t8584,n8585,2,0.9634564138992748
8586,t8585,n8586,2,0.7903327567956365
8587,t8586,n8587,2,0.11951409152768955
8588,t8587,n8588,2,0.3018370917324824
8589,t8588,n8589,2,0.3339266103039715
8590,t8589,n8590,2,0.7929303096345223
8591,t8590,n8591,2,0.00970717305011004
8592,t8591,n8592,2,0.2705764239702424
8593,t8592,n8593,2,0.3634132313975661
8594,t8593,n8594,2,0.5716145352299472
8595,t8594,n8595,3,0.7941083463671231
8596,t8595,n8596,2,0.9742995322279915
8597,t8596,n8597,2,0.8264284208184597
8598,t8597,n8598,2,0.09213385619682146
8599,t8598,n8599,2,0.01318485133143621
8600,t8599,n8600,2,0.38830688209722
8601,t8600,n8601,2,0.8905291159673316
8602,t8601,n8602,3,0.996559181034387
8603,t8602,n8603,2,0.7936739520307324
8604,t8603,n8604,2,0.9228126816836167
8605,t8604,n8605,2,0.68647162983087
8606,t8605,n8606,2,0.5080215698492714
8607,t8606,n8607,2,0.15960218300498552
8608,t8607,n8608,3,0.5911826980800652
8609,t8608,n8609,2,0.3233878715302715
8610,t8609,n8610,4,0.5556820405985289
8611,t8610,n8611,2,0.17616797610360901
8612,t8611,n8612,2,0.06910925022490366
8613,t8612,n8613,2,0.1173221613436235
8614,t8613,n8614,2,0.856649051370847
8615,t8614,n8615,2,0.7351694770462789
8616,t8615,n8616,3,0.7028073500902347
8617,t8616,n8617,2,0.09651422272629584
8618,t8617,n8618,2,0.5409330280521961
8619,t8618,n8619,2,0.6500767739445754
8620,t8619,n8620,2,0.7019070033046075
8621,t8620,n8621,2,0.5732235202235277
8622,t8621,n8622,2,0.3912426586105541
8623,t8622,n8623,2,0.05697282570813145
8624,t8623,n8624,2,0.2488992254966349
8625,t8624,n8625,2,0.6173909645426761
8626,t8625,n8626,2,0.9925781998105839
8627,t8626,n8627,2,0.6517352097604552
8628,t8627,n8628,2,0.11461045100422462
8629,t8628,n8629,2,0.8469310240610468
8630,t8629,n8630,2,0.3268353985950171
8631,t8630,n8631,2,0.5502671381044812
8632,t8631,n8632,2,0.08865265245342935
